time 1;marker 1;diam 1;xgaze 1;ygaze 1;time 2;marker 2;diam 2;xgaze 2;ygaze 2;time 3;marker 3;diam 3;xgaze 3;ygaze 3;time 4;marker 4;diam 4;xgaze 4;ygaze 4;time 5;marker 5;diam 5;xgaze 5;ygaze 5;time 6;marker 6;diam 6;xgaze 6;ygaze 6;time 7;marker 7;diam 7;xgaze 7;ygaze 7;time 8;marker 8;diam 8;xgaze 8;ygaze 8;time 9;marker 9;diam 9;xgaze 9;ygaze 9;time 10;marker 10;diam 10;xgaze 10;ygaze 10;time 11;marker 11;diam 11;xgaze 11;ygaze 11;time 12;marker 12;diam 12;xgaze 12;ygaze 12;time 13;marker 13;diam 13;xgaze 13;ygaze 13;time 14;marker 14;diam 14;xgaze 14;ygaze 14;time 15;marker 15;diam 15;xgaze 15;ygaze 15;time 16;marker 16;diam 16;xgaze 16;ygaze 16;time 17;marker 17;diam 17;xgaze 17;ygaze 17;time 18;marker 18;diam 18;xgaze 18;ygaze 18;time 19;marker 19;diam 19;xgaze 19;ygaze 19;time 20;marker 20;diam 20;xgaze 20;ygaze 20;time 21;marker 21;diam 21;xgaze 21;ygaze 21;time 22;marker 22;diam 22;xgaze 22;ygaze 22;time 23;marker 23;diam 23;xgaze 23;ygaze 23;time 24;marker 24;diam 24;xgaze 24;ygaze 24;time 25;marker 25;diam 25;xgaze 25;ygaze 25;time 26;marker 26;diam 26;xgaze 26;ygaze 26;time 27;marker 27;diam 27;xgaze 27;ygaze 27;time 28;marker 28;diam 28;xgaze 28;ygaze 28;time 29;marker 29;diam 29;xgaze 29;ygaze 29;;;;;
;;;;;12732.939;;6.90;0;0;12616.318;;7.14;0;0;12599.646;;6.56;0;0;;;;;;12649.567;;6.90;0;0;;;;;;;;;;;12816.317;;7.23;0;0;;;;;;;;;;;12666.296;;6.72;0;0;;;;;;12699.689;;7.22;0;0;12732.944;;6.92;0;0;12749.571;;6.77;0;0;12699.569;;6.56;0;0;;;;;;;;;;;12616.365;;6.80;0;0;;;;;;;;;;;12716.205;;6.92;0;0;;;;;;;;;;;12682.940;;7.01;0;0;12682.942;;7.22;0;0;12699.717;;6.56;0;0;;;;;;;;;;
;;;;;12749.562;;6.81;0;0;12632.963;;7.14;0;0;12616.355;;6.64;0;0;;;;;;12666.396;;6.85;0;0;;;;;;;;;;;12832.949;;7.23;0;0;;;;;;;;;;;12682.930;;6.73;0;0;;;;;;12716.416;;7.25;0;0;12749.569;;6.79;0;0;12766.317;;6.75;0;0;12716.242;;6.60;0;0;;;;;;;;;;;12632.941;;6.78;0;0;;;;;;;;;;;12732.833;;6.92;0;0;;;;;;;;;;;12699.564;;7.01;0;0;12699.569;;7.24;0;0;12716.295;;6.64;0;0;;;;;;;;;;
;;;;;12766.331;;6.95;0;0;12649.609;;7.13;0;0;12632.896;;6.70;0;0;;;;;;12682.948;;6.90;0;0;;;;;;;;;;;12849.612;;7.23;0;0;;;;;;;;;;;12699.716;;6.76;0;0;;;;;;12732.950;;7.24;0;0;12766.192;;0.00;0;0;12782.989;;6.72;0;0;12732.944;;6.62;0;0;;;;;;;;;;;12649.688;;6.76;0;0;;;;;;;;;;;12749.566;;6.92;0;0;;;;;;;;;;;12716.370;;7.05;0;0;12716.230;;7.28;0;0;12732.918;;6.75;0;0;;;;;;;;;;
;;;;;12782.981;;0.00;0;0;12666.317;;7.15;0;0;12649.646;;6.75;0;0;;;;;;12699.564;;6.89;0;0;;;;;;;;;;;12866.315;;7.25;0;0;;;;;;;;;;;12716.298;;6.80;0;0;;;;;;12749.685;;7.21;0;0;12782.978;;6.50;0;0;12799.565;;6.70;0;0;12749.564;;6.68;0;0;;;;;;;;;;;12666.405;;6.74;0;0;;;;;;;;;;;12766.207;;6.98;0;0;;;;;;;;;;;12732.942;;7.06;0;0;12732.941;;7.34;0;0;12749.688;;6.79;0;0;;;;;;;;;;
;;;;;12799.564;;0.00;0;0;12682.943;;7.15;0;0;12666.272;;6.83;0;0;;;;;;12716.315;;6.95;0;0;;;;;;;;;;;12882.939;;7.26;0;0;;;;;;;;;;;12732.921;;6.59;0;0;;;;;;12766.313;;7.19;0;0;12799.567;;0.00;0;0;12816.315;;6.70;0;0;12766.214;;6.70;0;0;;;;;;;;;;;12682.947;;6.82;0;0;;;;;;;;;;;12782.831;;6.96;0;0;;;;;;;;;;;12749.567;;7.10;0;0;12749.566;;7.36;0;0;12766.337;;6.82;0;0;;;;;;;;;;
;;;;;12816.320;;0.00;0;0;12699.599;;7.17;0;0;12682.944;;6.85;0;0;;;;;;12732.984;5;6.99;0;0;;;;;;;;;;;12899.581;;7.27;0;0;;;;;;;;;;;12749.684;;0.00;0;0;;;;;;12782.978;;7.18;0;0;12816.190;;0.00;0;0;12832.961;;6.64;0;0;12782.986;;6.76;0;0;;;;;;;;;;;12699.689;;6.83;0;0;;;;;;;;;;;12799.455;;6.96;0;0;;;;;;;;;;;12766.315;;7.14;0;0;12766.214;;7.33;0;0;12782.919;;6.78;0;0;;;;;;;;;;
;;;;;12832.986;;0.00;0;0;12716.353;;7.18;0;0;12699.645;;6.94;0;0;;;;;;12749.565;;6.95;0;0;;;;;;;;;;;12916.356;;7.33;0;0;;;;;;;;;;;12766.343;;0.00;0;0;;;;;;12799.688;;7.17;0;0;12832.961;;6.44;0;0;12849.608;;6.67;0;0;12799.563;;6.82;0;0;;;;;;;;;;;12716.316;;6.81;0;0;;;;;;;;;;;12816.247;;6.96;0;0;;;;;;;;;;;12782.993;;7.19;0;0;12782.982;;7.33;0;0;12799.666;;6.57;0;0;;;;;;;;;;
;;;;;12849.591;;0.00;0;0;12732.943;;7.18;0;0;12716.271;;7.05;0;0;;;;;;;;;;;;;;;;;;;;;12932.939;;7.36;0;0;;;;;;;;;;;12782.920;;0.00;0;0;;;;;;12816.310;;7.14;0;0;12849.606;;0.00;0;0;12866.315;;6.70;0;0;12816.189;;6.91;0;0;;;;;;;;;;;12733.047;;6.78;0;0;;;;;;;;;;;12832.832;;6.97;0;0;;;;;;;;;;;12799.564;;7.17;0;0;12799.563;;7.38;0;0;12816.334;;6.63;0;0;;;;;;;;;;
;;;;;12866.313;;0.00;0;0;12749.566;;7.19;0;0;12732.920;;7.07;0;0;;;;;;;;;;;;;;;;;;;;;12949.561;;7.39;0;0;;;;;;;;;;;12799.672;;0.00;0;0;;;;;;12832.955;;7.10;0;0;12866.192;;0.00;0;0;12882.937;;6.73;0;0;12833.009;;6.98;0;0;;;;;;;;;;;12749.689;;6.76;0;0;;;;;;;;;;;12849.455;;6.98;0;0;;;;;;;;;;;12816.313;;7.15;0;0;12816.190;;7.44;0;0;12832.945;;6.65;0;0;;;;;;;;;;
;;;;;12882.938;;0.00;0;0;12766.406;;7.19;0;0;12749.692;;7.12;0;0;;;;;;;;;;;;;;;;;;;;;12966.351;;7.39;0;0;;;;;;;;;;;12816.370;;0.00;0;0;;;;;;12849.726;;7.13;0;0;12882.942;;0.00;0;0;12899.637;;6.72;0;0;12849.590;;6.99;0;0;;;;;;;;;;;12766.311;;6.72;0;0;;;;;;;;;;;12866.206;;6.99;0;0;;;;;;;;;;;12832.960;;7.24;0;0;12832.989;;7.50;0;0;12849.666;;6.65;0;0;;;;;;;;;;
;;;;;12899.658;;0.00;0;0;12782.947;;7.22;0;0;12766.274;;7.13;0;0;;;;;;;;;;;;;;;;;;;;;12982.965;;7.41;0;0;;;;;;;;;;;12832.943;;0.00;0;0;;;;;;12866.311;;7.18;0;0;12899.640;5;0.00;0;0;12916.333;;6.74;0;0;12866.188;;6.98;0;0;;;;;;;;;;;12782.935;;6.74;0;0;;;;;;;;;;;12882.871;;6.98;0;0;;;;;;;;;;;12849.612;;7.25;0;0;12849.589;;7.46;0;0;12866.293;;6.47;0;0;;;;;;;;;;
;;;;;12916.312;;0.00;0;0;12799.565;5;7.21;0;0;12782.894;;7.18;0;0;;;;;;;;;;;;;;;;;;;;;12999.563;;7.38;0;0;;;;;;;;;;;12866.294;;0.00;0;0;;;;;;12882.934;;7.18;0;0;12916.206;;0.00;0;0;12932.938;;6.71;0;0;12882.937;;7.00;0;0;;;;;;;;;;;12799.729;;6.74;0;0;;;;;;;;;;;12899.453;;6.98;0;0;;;;;;;;;;;12866.314;;7.26;0;0;12866.187;;7.38;0;0;12883.038;;6.46;0;0;;;;;;;;;;
;;;;;12932.937;;0.00;0;0;12816.318;;7.20;0;0;12799.727;;7.21;0;0;;;;;;;;;;;;;;;;;;;;;13016.314;;7.37;0;0;;;;;;;;;;;12883.002;;0.00;0;0;;;;;;12899.752;;7.21;0;0;;;;;;12949.564;;6.65;0;0;12899.666;5;7.05;0;0;;;;;;;;;;;12816.314;;6.74;0;0;;;;;;;;;;;12916.203;;6.99;0;0;;;;;;;;;;;12882.937;;7.32;0;0;12882.939;;7.39;0;0;12899.667;;6.40;0;0;;;;;;;;;;
;;;;;12949.562;;0.00;0;0;;;;;;12816.288;;7.25;0;0;;;;;;;;;;;;;;;;;;;;;13033.054;;7.38;0;0;;;;;;;;;;;12899.671;;0.00;0;0;;;;;;12916.332;;7.18;0;0;;;;;;12966.361;;6.68;0;0;12916.189;;7.04;0;0;;;;;;;;;;;12832.938;;6.80;0;0;;;;;;;;;;;12932.916;;6.95;0;0;;;;;;;;;;;12899.606;;7.32;0;0;12899.654;;7.40;0;0;12916.290;;6.35;0;0;;;;;;;;;;
;;;;;12966.363;;6.48;0;0;;;;;;12832.893;;7.28;0;0;;;;;;;;;;;;;;;;;;;;;13049.564;;7.42;0;0;;;;;;;;;;;12916.296;;0.00;0;0;;;;;;12932.933;;7.16;0;0;;;;;;12982.939;;6.66;0;0;;;;;;;;;;;;;;;;12849.695;;6.87;0;0;;;;;;;;;;;12949.464;;6.94;0;0;;;;;;;;;;;12916.343;;7.41;0;0;12916.193;;7.36;0;0;12932.913;;6.39;0;0;;;;;;;;;;
;;;;;12982.934;;6.40;0;0;;;;;;12849.642;;7.27;0;0;;;;;;;;;;;;;;;;;;;;;13066.311;;7.43;0;0;;;;;;;;;;;12932.919;;0.00;0;0;;;;;;12949.682;;0.00;0;0;;;;;;12999.563;;6.72;0;0;;;;;;;;;;;;;;;;12866.356;;6.88;0;0;;;;;;;;;;;12966.202;;6.97;0;0;;;;;;;;;;;12932.937;;7.41;0;0;12932.937;5;7.35;0;0;12949.705;;6.50;0;0;;;;;;;;;;
;;;;;12999.560;;6.59;0;0;;;;;;12866.369;;7.26;0;0;;;;;;;;;;;;;;;;;;;;;13082.938;;7.48;0;0;;;;;;;;;;;12949.720;;0.00;0;0;;;;;;12966.394;;0.00;0;0;;;;;;13016.313;;6.62;0;0;;;;;;;;;;;;;;;;12882.936;;6.88;0;0;;;;;;;;;;;12982.827;;6.98;0;0;;;;;;;;;;;12949.566;;7.37;0;0;12949.564;;7.32;0;0;12966.292;;6.59;0;0;;;;;;;;;;
;;;;;13016.316;;6.74;0;0;;;;;;12882.905;;7.27;0;0;;;;;;;;;;;;;;;;;;;;;13099.615;5;7.47;0;0;;;;;;;;;;;12966.294;;0.00;0;0;;;;;;12982.933;;0.00;0;0;;;;;;13032.990;;6.67;0;0;;;;;;;;;;;;;;;;12899.685;;6.88;0;0;;;;;;;;;;;12999.536;;6.97;0;0;;;;;;;;;;;12966.414;;7.35;0;0;;;;;;12982.915;;6.74;0;0;;;;;;;;;;
;;;;;13032.989;;6.86;0;0;;;;;;12899.642;;7.24;0;0;;;;;;;;;;;;;;;;;;;;;13116.315;;7.46;0;0;;;;;;;;;;;12982.917;;0.00;0;0;;;;;;12999.683;;0.00;0;0;;;;;;13049.562;;6.69;0;0;;;;;;;;;;;;;;;;12916.379;;6.88;0;0;;;;;;;;;;;13016.203;;7.00;0;0;;;;;;;;;;;12982.937;5;7.28;0;0;;;;;;12999.667;;6.63;0;0;;;;;;;;;;
;;;;;13066.307;;6.89;0;0;;;;;;12916.267;;7.28;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12999.701;;0.00;0;0;;;;;;13016.308;;0.00;0;0;;;;;;13066.312;;6.70;0;0;;;;;;;;;;;;;;;;12932.957;;6.89;0;0;;;;;;;;;;;13032.829;;7.07;0;0;;;;;;;;;;;12999.561;;7.29;0;0;;;;;;13016.333;;6.69;0;0;;;;;;;;;;
;;;;;13082.967;;6.98;0;0;;;;;;12932.940;;7.25;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13016.345;;0.00;0;0;;;;;;13032.984;;0.00;0;0;;;;;;13082.959;;6.74;0;0;;;;;;;;;;;;;;;;12949.694;;6.89;0;0;;;;;;;;;;;13049.451;5;7.01;0;0;;;;;;;;;;;;;;;;;;;;;13032.913;;6.69;0;0;;;;;;;;;;
;;;;;13099.594;;6.97;0;0;;;;;;12949.643;;7.23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13032.917;;5.93;0;0;;;;;;13049.684;;0.00;0;0;;;;;;13099.606;;6.79;0;0;;;;;;;;;;;;;;;;12966.308;5;6.89;0;0;;;;;;;;;;;13066.250;;7.09;0;0;;;;;;;;;;;;;;;;;;;;;13049.664;;6.71;0;0;;;;;;;;;;
;;;;;13116.306;;6.98;0;0;;;;;;12966.267;;7.27;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13049.667;;5.83;0;0;;;;;;13066.306;;0.00;0;0;;;;;;13116.309;;6.78;0;0;;;;;;;;;;;;;;;;12983.036;;6.88;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13066.364;;6.70;0;0;;;;;;;;;;
;;;;;13132.931;;7.05;0;0;;;;;;12982.915;;7.31;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13066.330;;0.00;0;0;;;;;;13082.954;;7.19;0;0;;;;;;13132.936;;6.80;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13082.928;;6.64;0;0;;;;;;;;;;
;;;;;13149.610;;7.14;0;0;;;;;;12999.687;;7.34;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13082.947;;5.97;0;0;;;;;;13099.727;;7.08;0;0;;;;;;13149.625;;6.84;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13099.661;;6.68;0;0;;;;;;;;;;
;;;;;13166.307;;7.25;0;0;;;;;;13016.266;;7.37;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13116.292;;6.23;0;0;;;;;;13116.306;;6.87;0;0;;;;;;13166.335;;6.87;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13116.287;;6.74;0;0;;;;;;;;;;
;;;;;13182.932;;7.36;0;0;;;;;;13032.890;;7.36;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13132.969;;6.37;0;0;;;;;;13132.931;;6.95;0;0;;;;;;13182.935;;6.91;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13133.025;;6.61;0;0;;;;;;;;;;
;;;;;13199.562;;7.40;0;0;;;;;;13049.649;;7.39;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13149.666;;6.53;0;0;;;;;;13149.734;;6.97;0;0;;;;;;13199.559;;6.93;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13149.664;;6.66;0;0;;;;;;;;;;
;;;;;13216.361;;7.49;0;0;;;;;;13066.305;;7.45;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13166.289;;6.65;0;0;;;;;;13182.930;;6.82;0;0;;;;;;13216.401;;6.96;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13166.289;;6.58;0;0;;;;;;;;;;
;;;;;13232.932;;7.58;0;0;;;;;;13082.891;;7.50;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13182.915;;6.71;0;0;;;;;;13199.680;;6.82;0;0;;;;;;13232.936;5;6.93;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13182.911;;6.52;0;0;;;;;;;;;;
;;;;;13249.555;;7.62;0;0;;;;;;13099.640;;7.54;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13199.717;;6.75;0;0;;;;;;13216.356;;6.77;0;0;;;;;;13249.561;;6.99;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13199.700;;6.59;0;0;;;;;;;;;;
;;;;;13266.325;;7.62;0;0;;;;;;13116.392;;7.58;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13216.292;;6.79;0;0;;;;;;13232.929;;6.79;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13216.286;;6.57;0;0;;;;;;;;;;
;;;;;13282.979;;7.65;0;0;;;;;;13132.889;;7.62;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13232.916;;6.82;0;0;;;;;;13249.677;;6.82;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13232.910;;6.53;0;0;;;;;;;;;;
;;;;;13299.555;5;7.65;0;0;;;;;;13149.638;;7.66;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13249.686;;0.00;0;0;;;;;;13266.307;;6.81;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13249.681;;6.47;0;0;;;;;;;;;;
;;;;;13316.304;;7.67;0;0;;;;;;13166.262;;7.72;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13266.332;;6.78;0;0;;;;;;13282.983;;6.82;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13266.329;;6.53;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13182.927;;7.73;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13282.911;;6.80;0;0;;;;;;13299.681;;6.81;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13282.912;;6.54;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13199.638;;7.80;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13299.662;;0.00;0;0;;;;;;13316.302;;6.98;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13299.661;;6.57;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13216.264;;7.80;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13316.385;;6.72;0;0;;;;;;13332.951;;6.95;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13316.304;;6.65;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13232.891;;7.67;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13332.925;;6.82;0;0;;;;;;13349.726;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13332.940;;6.60;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13249.682;;7.66;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13349.663;;6.80;0;0;;;;;;13366.302;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13349.659;;6.53;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13266.264;;7.72;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13366.286;;6.83;0;0;;;;;;13382.927;;6.71;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13366.287;;6.54;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13282.887;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13382.993;;6.75;0;0;;;;;;13399.742;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13383.012;;6.51;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13299.716;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13399.661;;6.66;0;0;;;;;;13416.331;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13399.663;;6.54;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13316.283;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13416.287;;6.70;0;0;;;;;;13432.927;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13416.284;;6.57;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13332.888;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13432.910;;6.66;0;0;;;;;;13449.677;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13432.907;;6.53;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13349.637;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13449.711;;6.70;0;0;;;;;;13466.393;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13449.699;;6.50;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13366.347;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13466.286;;6.71;0;0;;;;;;13482.928;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13466.285;;6.52;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13382.885;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13482.910;;6.72;0;0;;;;;;13499.680;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13482.907;5;6.53;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13399.637;;7.92;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13499.679;;6.73;0;0;;;;;;13516.301;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13499.678;;6.56;0;0;;;;;;;;;;
;;;;;;;;;;;;;;;13416.261;;7.65;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13516.333;;6.75;0;0;;;;;;13532.979;;0.00;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13432.933;;7.67;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13532.912;;6.79;0;0;;;;;;13549.673;;6.46;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13449.634;;7.63;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13549.659;5;6.71;0;0;;;;;;13566.309;;6.39;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13466.258;;7.71;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13566.377;;6.66;0;0;;;;;;13582.934;;6.57;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13499.698;;7.60;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13599.726;;6.71;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13516.258;;7.50;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13616.298;;6.78;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13532.883;;7.37;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13649.709;;6.78;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13549.678;;7.13;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13666.330;5;6.54;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13566.286;;7.08;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13682.922;;6.72;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13582.883;;7.08;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13599.631;;7.15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;13616.360;;7.19;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
